valor,tipo,data,categoria,descricao
1573.98,2,"""2025-05-08T21:38:32.178059Z""","""Serviço""","""Pagamento de serviço"""
-9397.43,1,"""2025-05-10T21:38:32.178068Z""","""Transferência""","""Compra de material"""
2791.37,2,"""2025-03-01T21:38:32.178078Z""","""Reembolso""","""Referente ao mês"""
-3890.29,1,"""2025-04-08T21:38:32.178086Z""","""Venda""","""Transferência bancária"""
-2579.84,1,"""2025-05-01T21:38:32.178095Z""","""Reembolso""","""Compra de material"""
-9508.75,1,"""2025-03-27T21:38:32.178103Z""","""Investimento""","""Recebido de cliente"""
-4089.23,1,"""2025-05-06T21:38:32.178182Z""","""Transferência""","""Compra de material"""
-2393.73,1,"""2025-04-12T21:38:32.178193Z""","""Transferência""","""Despesa operacional"""
5799.39,2,"""2025-03-05T21:38:32.178202Z""","""Compra""","""Recebido de cliente"""
-3454.0,1,"""2025-03-29T21:38:32.178211Z""","""Serviço""","""Despesa operacional"""
1865.77,2,"""2025-03-21T21:38:32.178219Z""","""Investimento""","""Referente ao mês"""
-1718.04,1,"""2025-03-31T21:38:32.178228Z""","""Transferência""","""Referente ao mês"""
-2550.64,1,"""2025-05-08T21:38:32.178237Z""","""Pagamento""","""Transferência bancária"""
-7373.78,1,"""2025-05-10T21:38:32.178246Z""","""Venda""","""Recebido de cliente"""
-8968.96,1,"""2025-04-14T21:38:32.178254Z""","""Serviço""","""Despesa operacional"""
8594.13,2,"""2025-03-04T21:38:32.178263Z""","""Reembolso""","""Recebido de cliente"""
-2338.66,1,"""2025-05-26T21:38:32.178372Z""","""Reembolso""","""Transferência bancária"""
-8789.91,1,"""2025-05-03T21:38:32.178387Z""","""Transferência""","""Despesa operacional"""
-7898.44,1,"""2025-05-25T21:38:32.178404Z""","""Transferência""","""Despesa operacional"""
6981.38,2,"""2025-05-09T21:38:32.178416Z""","""Venda""","""Pagamento de serviço"""
-1607.06,1,"""2025-04-28T21:38:32.178425Z""","""Transferência""","""Compra de material"""
1560.79,2,"""2025-04-19T21:38:32.178434Z""","""Reembolso""","""Compra de material"""
1521.25,2,"""2025-05-10T21:38:32.178442Z""","""Reembolso""","""Compra de material"""
3225.99,2,"""2025-05-11T21:38:32.178450Z""","""Transferência""","""Referente ao mês"""
6095.2,2,"""2025-05-02T21:38:32.178459Z""","""Pagamento""","""Transferência bancária"""
7118.66,2,"""2025-04-09T21:38:32.178467Z""","""Pagamento""","""Compra de material"""
837.51,2,"""2025-03-30T21:38:32.178476Z""","""Transferência""","""Despesa operacional"""
2885.27,2,"""2025-04-27T21:38:32.178485Z""","""Compra""","""Recebido de cliente"""
3639.85,2,"""2025-03-17T21:38:32.178493Z""","""Pagamento""","""Despesa operacional"""
-8909.6,1,"""2025-05-26T21:38:32.178501Z""","""Transferência""","""Pagamento de serviço"""
-1894.89,1,"""2025-03-30T21:38:32.178510Z""","""Transferência""","""Recebido de cliente"""
2101.01,2,"""2025-04-22T21:38:32.178519Z""","""Venda""","""Despesa operacional"""
-5029.41,1,"""2025-05-17T21:38:32.178527Z""","""Reembolso""","""Recebido de cliente"""
204.37,2,"""2025-05-09T21:38:32.178536Z""","""Transferência""","""Recebido de cliente"""
2266.07,2,"""2025-03-22T21:38:32.178544Z""","""Reembolso""","""Recebido de cliente"""
3669.26,2,"""2025-04-24T21:38:32.178553Z""","""Investimento""","""Referente ao mês"""
2647.35,2,"""2025-03-11T21:38:32.178561Z""","""Compra""","""Recebido de cliente"""
815.71,2,"""2025-05-14T21:38:32.178570Z""","""Investimento""","""Recebido de cliente"""
5358.66,2,"""2025-03-19T21:38:32.178579Z""","""Transferência""","""Transferência bancária"""
-1817.42,1,"""2025-04-14T21:38:32.178587Z""","""Serviço""","""Recebido de cliente"""
9318.76,2,"""2025-05-20T21:38:32.178596Z""","""Serviço""","""Compra de material"""
-1053.88,1,"""2025-03-29T21:38:32.178605Z""","""Transferência""","""Transferência bancária"""
1219.89,2,"""2025-05-08T21:38:32.178613Z""","""Reembolso""","""Transferência bancária"""
2279.05,2,"""2025-05-01T21:38:32.178622Z""","""Transferência""","""Pagamento de serviço"""
2826.0,2,"""2025-03-30T21:38:32.178631Z""","""Salário""","""Recebido de cliente"""
-319.39,1,"""2025-05-11T21:38:32.178639Z""","""Reembolso""","""Recebido de cliente"""
5452.78,2,"""2025-04-16T21:38:32.178647Z""","""Reembolso""","""Recebido de cliente"""
9969.27,2,"""2025-05-09T21:38:32.178655Z""","""Venda""","""Despesa operacional"""
-3544.51,1,"""2025-04-14T21:38:32.178664Z""","""Salário""","""Pagamento de serviço"""
2931.59,2,"""2025-05-22T21:38:32.178673Z""","""Reembolso""","""Pagamento de serviço"""
5761.13,2,"""2025-03-16T21:38:32.178682Z""","""Pagamento""","""Despesa operacional"""
8061.1,2,"""2025-03-03T21:38:32.178690Z""","""Pagamento""","""Despesa operacional"""
7266.7,2,"""2025-03-29T21:38:32.178698Z""","""Transferência""","""Pagamento de serviço"""
-8049.7,1,"""2025-04-06T21:38:32.178707Z""","""Pagamento""","""Pagamento de serviço"""
6835.95,2,"""2025-04-18T21:38:32.178717Z""","""Investimento""","""Recebido de cliente"""
-1279.2,1,"""2025-05-21T21:38:32.178731Z""","""Transferência""","""Transferência bancária"""
6970.38,2,"""2025-04-05T21:38:32.178746Z""","""Serviço""","""Transferência bancária"""
-7076.84,1,"""2025-05-21T21:38:32.178761Z""","""Compra""","""Transferência bancária"""
7545.46,2,"""2025-03-13T21:38:32.178775Z""","""Compra""","""Despesa operacional"""
4578.29,2,"""2025-05-08T21:38:32.178784Z""","""Salário""","""Referente ao mês"""
-4886.14,1,"""2025-04-26T21:38:32.178792Z""","""Compra""","""Recebido de cliente"""
-7671.23,1,"""2025-05-29T21:38:32.178801Z""","""Pagamento""","""Recebido de cliente"""
4266.25,2,"""2025-04-15T21:38:32.178809Z""","""Pagamento""","""Compra de material"""
4586.5,2,"""2025-05-05T21:38:32.178817Z""","""Venda""","""Referente ao mês"""
5333.41,2,"""2025-03-12T21:38:32.178826Z""","""Pagamento""","""Despesa operacional"""
-8394.47,1,"""2025-03-20T21:38:32.178834Z""","""Investimento""","""Pagamento de serviço"""
-9582.12,1,"""2025-04-19T21:38:32.178843Z""","""Transferência""","""Recebido de cliente"""
-750.48,1,"""2025-03-31T21:38:32.178851Z""","""Reembolso""","""Compra de material"""
-3571.05,1,"""2025-03-01T21:38:32.178859Z""","""Pagamento""","""Transferência bancária"""
-2039.06,1,"""2025-05-27T21:38:32.178868Z""","""Reembolso""","""Compra de material"""
7633.1,2,"""2025-03-31T21:38:32.178876Z""","""Pagamento""","""Compra de material"""
-2425.38,1,"""2025-03-17T21:38:32.178885Z""","""Reembolso""","""Referente ao mês"""
-3699.68,1,"""2025-03-14T21:38:32.178893Z""","""Pagamento""","""Recebido de cliente"""
-3213.43,1,"""2025-03-16T21:38:32.178901Z""","""Compra""","""Transferência bancária"""
-1707.03,1,"""2025-05-23T21:38:32.178910Z""","""Venda""","""Recebido de cliente"""
6626.76,2,"""2025-03-27T21:38:32.178919Z""","""Pagamento""","""Compra de material"""
9562.19,2,"""2025-05-18T21:38:32.178927Z""","""Compra""","""Despesa operacional"""
-5375.48,1,"""2025-04-08T21:38:32.178935Z""","""Compra""","""Pagamento de serviço"""
1605.52,2,"""2025-03-26T21:38:32.178945Z""","""Transferência""","""Transferência bancária"""
-365.83,1,"""2025-05-16T21:38:32.178957Z""","""Salário""","""Despesa operacional"""
-8616.18,1,"""2025-05-24T21:38:32.178966Z""","""Transferência""","""Compra de material"""
3929.99,2,"""2025-03-16T21:38:32.178974Z""","""Serviço""","""Despesa operacional"""
5132.76,2,"""2025-04-09T21:38:32.178983Z""","""Compra""","""Transferência bancária"""
438.19,2,"""2025-04-05T21:38:32.178992Z""","""Venda""","""Despesa operacional"""
6868.35,2,"""2025-05-20T21:38:32.179000Z""","""Transferência""","""Pagamento de serviço"""
914.57,2,"""2025-04-11T21:38:32.179009Z""","""Serviço""","""Referente ao mês"""
-8139.32,1,"""2025-05-28T21:38:32.179018Z""","""Salário""","""Despesa operacional"""
6310.35,2,"""2025-03-23T21:38:32.179027Z""","""Transferência""","""Recebido de cliente"""
-8942.62,1,"""2025-03-30T21:38:32.179036Z""","""Pagamento""","""Pagamento de serviço"""
6856.77,2,"""2025-05-18T21:38:32.179045Z""","""Compra""","""Compra de material"""
2956.93,2,"""2025-05-21T21:38:32.179053Z""","""Venda""","""Compra de material"""
-7491.76,1,"""2025-04-01T21:38:32.179061Z""","""Salário""","""Transferência bancária"""
4904.75,2,"""2025-03-28T21:38:32.179070Z""","""Salário""","""Despesa operacional"""
1571.19,2,"""2025-04-01T21:38:32.179079Z""","""Pagamento""","""Recebido de cliente"""
-6816.87,1,"""2025-04-17T21:38:32.179087Z""","""Compra""","""Pagamento de serviço"""
1825.75,2,"""2025-03-23T21:38:32.179096Z""","""Reembolso""","""Referente ao mês"""
4924.46,2,"""2025-04-17T21:38:32.179104Z""","""Compra""","""Recebido de cliente"""
9864.45,2,"""2025-04-11T21:38:32.179113Z""","""Investimento""","""Transferência bancária"""
3050.56,2,"""2025-03-02T21:38:32.179240Z""","""Investimento""","""Referente ao mês"""
-7340.04,1,"""2025-04-14T21:38:32.179269Z""","""Serviço""","""Referente ao mês"""
-7505.09,1,"""2025-05-02T21:38:32.179280Z""","""Venda""","""Transferência bancária"""
-663.77,1,"""2025-04-21T21:38:32.179293Z""","""Compra""","""Pagamento de serviço"""
-3808.97,1,"""2025-03-26T21:38:32.179309Z""","""Investimento""","""Pagamento de serviço"""
-702.75,1,"""2025-03-10T21:38:32.179335Z""","""Investimento""","""Compra de material"""
-7600.14,1,"""2025-04-08T21:38:32.179344Z""","""Serviço""","""Pagamento de serviço"""
208.52,2,"""2025-05-17T21:38:32.179354Z""","""Reembolso""","""Transferência bancária"""
7651.62,2,"""2025-04-05T21:38:32.179363Z""","""Pagamento""","""Transferência bancária"""
9772.14,2,"""2025-05-27T21:38:32.179373Z""","""Investimento""","""Referente ao mês"""
-2551.89,1,"""2025-03-03T21:38:32.179381Z""","""Serviço""","""Transferência bancária"""
-9629.69,1,"""2025-04-01T21:38:32.179401Z""","""Salário""","""Transferência bancária"""
4137.85,2,"""2025-03-18T21:38:32.179410Z""","""Salário""","""Pagamento de serviço"""
-4743.73,1,"""2025-03-05T21:38:32.179419Z""","""Compra""","""Transferência bancária"""
4486.4,2,"""2025-03-17T21:38:32.179428Z""","""Reembolso""","""Compra de material"""
5912.13,2,"""2025-05-26T21:38:32.179437Z""","""Salário""","""Recebido de cliente"""
4858.14,2,"""2025-05-09T21:38:32.179446Z""","""Reembolso""","""Referente ao mês"""
642.08,2,"""2025-04-29T21:38:32.179454Z""","""Transferência""","""Recebido de cliente"""
3936.48,2,"""2025-05-28T21:38:32.179463Z""","""Reembolso""","""Transferência bancária"""
-1970.23,1,"""2025-03-20T21:38:32.179474Z""","""Reembolso""","""Despesa operacional"""
-7670.17,1,"""2025-05-23T21:38:32.179489Z""","""Serviço""","""Compra de material"""
-337.23,1,"""2025-04-09T21:38:32.179504Z""","""Salário""","""Transferência bancária"""
2598.38,2,"""2025-04-22T21:38:32.179518Z""","""Serviço""","""Compra de material"""
3418.85,2,"""2025-05-09T21:38:32.179527Z""","""Pagamento""","""Pagamento de serviço"""
7298.71,2,"""2025-04-20T21:38:32.179536Z""","""Serviço""","""Compra de material"""
1931.71,2,"""2025-03-22T21:38:32.179544Z""","""Pagamento""","""Compra de material"""
4793.67,2,"""2025-03-05T21:38:32.179553Z""","""Compra""","""Referente ao mês"""
6890.71,2,"""2025-03-07T21:38:32.179562Z""","""Pagamento""","""Recebido de cliente"""
-5357.28,1,"""2025-05-11T21:38:32.179570Z""","""Venda""","""Compra de material"""
1273.59,2,"""2025-05-05T21:38:32.179584Z""","""Transferência""","""Compra de material"""
-7937.07,1,"""2025-05-05T21:38:32.179599Z""","""Investimento""","""Despesa operacional"""
-1712.91,1,"""2025-05-01T21:38:32.179608Z""","""Transferência""","""Compra de material"""
3782.05,2,"""2025-04-21T21:38:32.179618Z""","""Reembolso""","""Transferência bancária"""
7612.23,2,"""2025-03-14T21:38:32.179628Z""","""Pagamento""","""Referente ao mês"""
7912.73,2,"""2025-03-12T21:38:32.179642Z""","""Compra""","""Transferência bancária"""
-269.04,1,"""2025-04-19T21:38:32.179663Z""","""Reembolso""","""Transferência bancária"""
7473.63,2,"""2025-04-18T21:38:32.179672Z""","""Venda""","""Compra de material"""
-961.0,1,"""2025-03-10T21:38:32.179681Z""","""Compra""","""Transferência bancária"""
-9682.34,1,"""2025-04-22T21:38:32.179689Z""","""Transferência""","""Transferência bancária"""
-9631.87,1,"""2025-04-20T21:38:32.179698Z""","""Pagamento""","""Despesa operacional"""
-1741.11,1,"""2025-05-17T21:38:32.179712Z""","""Venda""","""Compra de material"""
3695.27,2,"""2025-04-05T21:38:32.179741Z""","""Venda""","""Referente ao mês"""
-6724.15,1,"""2025-04-25T21:38:32.179751Z""","""Investimento""","""Despesa operacional"""
2087.08,2,"""2025-05-11T21:38:32.179759Z""","""Pagamento""","""Despesa operacional"""
1055.49,2,"""2025-05-09T21:38:32.179768Z""","""Serviço""","""Recebido de cliente"""
244.97,2,"""2025-03-24T21:38:32.179777Z""","""Salário""","""Compra de material"""
-6812.17,1,"""2025-03-14T21:38:32.179786Z""","""Serviço""","""Despesa operacional"""
-6336.83,1,"""2025-03-17T21:38:32.179794Z""","""Investimento""","""Despesa operacional"""
5611.32,2,"""2025-04-30T21:38:32.179804Z""","""Investimento""","""Compra de material"""
782.65,2,"""2025-04-20T21:38:32.179819Z""","""Investimento""","""Referente ao mês"""
6431.36,2,"""2025-04-21T21:38:32.179834Z""","""Reembolso""","""Transferência bancária"""
8332.49,2,"""2025-05-24T21:38:32.179850Z""","""Compra""","""Pagamento de serviço"""
-5203.08,1,"""2025-04-13T21:38:32.179866Z""","""Compra""","""Recebido de cliente"""
3619.14,2,"""2025-05-23T21:38:32.179891Z""","""Transferência""","""Transferência bancária"""
-2966.95,1,"""2025-03-26T21:38:32.179901Z""","""Serviço""","""Referente ao mês"""
8289.69,2,"""2025-04-19T21:38:32.179910Z""","""Serviço""","""Transferência bancária"""
-2174.76,1,"""2025-04-12T21:38:32.179923Z""","""Venda""","""Pagamento de serviço"""
2792.7,2,"""2025-03-30T21:38:32.179937Z""","""Investimento""","""Compra de material"""
3844.97,2,"""2025-05-15T21:38:32.179961Z""","""Serviço""","""Transferência bancária"""
7609.91,2,"""2025-05-27T21:38:32.179976Z""","""Salário""","""Compra de material"""
6015.38,2,"""2025-05-05T21:38:32.179991Z""","""Salário""","""Referente ao mês"""
8937.49,2,"""2025-05-28T21:38:32.180002Z""","""Reembolso""","""Compra de material"""
5414.26,2,"""2025-03-31T21:38:32.180011Z""","""Pagamento""","""Compra de material"""
-6947.43,1,"""2025-05-14T21:38:32.180020Z""","""Investimento""","""Pagamento de serviço"""
-5767.29,1,"""2025-03-25T21:38:32.180029Z""","""Reembolso""","""Pagamento de serviço"""
5651.7,2,"""2025-03-08T21:38:32.180041Z""","""Serviço""","""Transferência bancária"""
4406.25,2,"""2025-05-05T21:38:32.180056Z""","""Venda""","""Recebido de cliente"""
-4465.16,1,"""2025-04-11T21:38:32.180068Z""","""Compra""","""Pagamento de serviço"""
8348.79,2,"""2025-04-26T21:38:32.180077Z""","""Compra""","""Transferência bancária"""
-5921.76,1,"""2025-03-06T21:38:32.180086Z""","""Investimento""","""Compra de material"""
2235.27,2,"""2025-04-26T21:38:32.180094Z""","""Pagamento""","""Transferência bancária"""
-683.33,1,"""2025-04-28T21:38:32.180106Z""","""Salário""","""Despesa operacional"""
979.44,2,"""2025-04-25T21:38:32.180120Z""","""Pagamento""","""Pagamento de serviço"""
-8803.02,1,"""2025-05-17T21:38:32.180145Z""","""Venda""","""Despesa operacional"""
6332.16,2,"""2025-04-22T21:38:32.180159Z""","""Reembolso""","""Referente ao mês"""
8174.51,2,"""2025-03-09T21:38:32.180174Z""","""Serviço""","""Compra de material"""
2717.48,2,"""2025-03-07T21:38:32.180190Z""","""Investimento""","""Pagamento de serviço"""
-4823.78,1,"""2025-03-08T21:38:32.180206Z""","""Venda""","""Despesa operacional"""
-9287.8,1,"""2025-05-11T21:38:32.180215Z""","""Serviço""","""Transferência bancária"""
-2056.35,1,"""2025-05-08T21:38:32.180223Z""","""Venda""","""Compra de material"""
5113.98,2,"""2025-03-31T21:38:32.180232Z""","""Venda""","""Transferência bancária"""
1851.97,2,"""2025-04-30T21:38:32.180241Z""","""Serviço""","""Despesa operacional"""
-4019.16,1,"""2025-03-29T21:38:32.180249Z""","""Salário""","""Pagamento de serviço"""
2264.78,2,"""2025-05-30T21:38:32.180260Z""","""Compra""","""Referente ao mês"""
-9056.46,1,"""2025-03-30T21:38:32.180275Z""","""Transferência""","""Transferência bancária"""
-3826.69,1,"""2025-05-12T21:38:32.180290Z""","""Pagamento""","""Despesa operacional"""
-9476.23,1,"""2025-05-03T21:38:32.180305Z""","""Venda""","""Compra de material"""
5063.4,2,"""2025-03-30T21:38:32.180329Z""","""Investimento""","""Despesa operacional"""
-5898.6,1,"""2025-03-23T21:38:32.180339Z""","""Salário""","""Recebido de cliente"""
8578.28,2,"""2025-05-07T21:38:32.180348Z""","""Compra""","""Recebido de cliente"""
564.59,2,"""2025-04-08T21:38:32.180356Z""","""Serviço""","""Recebido de cliente"""
-9588.56,1,"""2025-04-15T21:38:32.180365Z""","""Venda""","""Recebido de cliente"""
-9848.33,1,"""2025-03-21T21:38:32.180381Z""","""Pagamento""","""Compra de material"""
-1954.77,1,"""2025-03-29T21:38:32.180510Z""","""Venda""","""Referente ao mês"""
6757.38,2,"""2025-05-14T21:38:32.180566Z""","""Salário""","""Compra de material"""
-3008.65,1,"""2025-05-01T21:38:32.180586Z""","""Transferência""","""Compra de material"""
-2203.0,1,"""2025-03-08T21:38:32.180604Z""","""Investimento""","""Despesa operacional"""
3760.25,2,"""2025-04-05T21:38:32.180619Z""","""Reembolso""","""Compra de material"""
-3828.14,1,"""2025-03-17T21:38:32.180629Z""","""Venda""","""Compra de material"""
9757.69,2,"""2025-03-20T21:38:32.180646Z""","""Venda""","""Pagamento de serviço"""
-2390.16,1,"""2025-05-11T21:38:32.180656Z""","""Salário""","""Compra de material"""
2405.5,2,"""2025-03-11T21:38:32.180669Z""","""Reembolso""","""Despesa operacional"""
207.86,2,"""2025-04-26T21:38:32.180684Z""","""Pagamento""","""Referente ao mês"""
-9342.12,1,"""2025-03-05T21:38:32.180702Z""","""Venda""","""Referente ao mês"""
3841.9,2,"""2025-03-07T21:38:32.180712Z""","""Investimento""","""Despesa operacional"""
9902.43,2,"""2025-03-20T21:38:32.180721Z""","""Reembolso""","""Despesa operacional"""
4484.1,2,"""2025-03-03T21:38:32.180731Z""","""Investimento""","""Despesa operacional"""
7305.47,2,"""2025-03-01T21:38:32.180739Z""","""Investimento""","""Despesa operacional"""
1753.81,2,"""2025-03-10T21:38:32.180749Z""","""Compra""","""Referente ao mês"""
-8391.3,1,"""2025-03-31T21:38:32.180759Z""","""Salário""","""Transferência bancária"""
-4878.11,1,"""2025-05-06T21:38:32.180768Z""","""Serviço""","""Recebido de cliente"""
-593.33,1,"""2025-03-19T21:38:32.180781Z""","""Venda""","""Compra de material"""
5879.87,2,"""2025-03-17T21:38:32.180796Z""","""Investimento""","""Transferência bancária"""
-1607.2,1,"""2025-03-02T21:38:32.180812Z""","""Serviço""","""Recebido de cliente"""
-3649.7,1,"""2025-05-25T21:38:32.180825Z""","""Pagamento""","""Despesa operacional"""
